"","ID","Array","DET","Species","Source"
"1","1","DT",0.312749003984064,"None","Learning_Factor1"
"2","10","DT",0.330374753451676,"None","Learning_Factor1"
"3","100","DT",0.303951367781155,"None","Learning_Factor1"
"4","1000","DT",0.356656948493683,"Dwarf_Lemur","Learning_Factor1"
"5","1001","DT",0.320623916811092,"Dwarf_Lemur","Learning_Factor1.2"
"6","1002","DT",0.390854184641933,"Dwarf_Lemur","Learning_Factor1.2"
"7","1003","DT",0.407629427792916,"Dwarf_Lemur","Learning_Factor1.2"
"8","1004","DT",0.36094674556213,"Dwarf_Lemur","Learning_Factor1.2"
"9","1005","DT",0.451563691838291,"Dwarf_Lemur","Learning_Factor1.2"
"10","1006","DT",0.34647460197119,"Dwarf_Lemur","Learning_Factor1.2"
"11","1007","DT",0.326470588235294,"Dwarf_Lemur","Learning_Factor1.2"
"12","1008","DT",0.47194950911641,"Dwarf_Lemur","Learning_Factor1.2"
"13","1009","DT",0.37696335078534,"Dwarf_Lemur","Learning_Factor1.2"
"14","101","DT",0.287461773700306,"None","Learning_Factor1.2"
"15","1010","DT",0.410540915395284,"Dwarf_Lemur","Learning_Factor1.2"
"16","1011","DT",0.359600443951165,"Dwarf_Lemur","Learning_Factor1.2"
"17","1012","DT",0.428438661710037,"Dwarf_Lemur","Learning_Factor1.2"
"18","1013","DT",0.283875851627555,"Dwarf_Lemur","Learning_Factor1.2"
"19","1014","DT",0.329045362220718,"Dwarf_Lemur","Learning_Factor1.2"
"20","1015","DT",0.280158206987475,"Dwarf_Lemur","Learning_Factor1.2"
"21","1016","DT",0.299900695134061,"Dwarf_Lemur","Learning_Factor1.2"
"22","1017","DT",0.311764705882353,"Dwarf_Lemur","Learning_Factor1.2"
"23","1018","DT",0.443253968253968,"Dwarf_Lemur","Learning_Factor1.2"
"24","1019","DT",0.346509671993272,"Dwarf_Lemur","Learning_Factor1.2"
"25","102","DT",0.223316912972085,"None","Learning_Factor1.2"
"26","1020","DT",0.322247706422018,"Dwarf_Lemur","Learning_Factor1.2"
"27","1021","DT",0.328824141519251,"Dwarf_Lemur","Learning_Factor1.2"
"28","1022","DT",0.365880416895227,"Dwarf_Lemur","Learning_Factor1.2"
"29","1023","DT",0.412032816773017,"Dwarf_Lemur","Learning_Factor1.2"
"30","1024","DT",0.3309265944645,"Dwarf_Lemur","Learning_Factor1.2"
"31","1025","DT",0.383314543404735,"Dwarf_Lemur","Learning_Factor1.2"
"32","1026","DT",0.298350824587706,"Dwarf_Lemur","Learning_Factor1.2"
"33","1027","DT",0.450620119430409,"Dwarf_Lemur","Learning_Factor1.2"
"34","1028","DT",0.353191489361702,"Dwarf_Lemur","Learning_Factor1.2"
"35","1029","DT",0.368081180811808,"Dwarf_Lemur","Learning_Factor1.2"
"36","103","DT",0.365902293120638,"None","Learning_Factor1.2"
"37","1030","DT",0.240657698056801,"Dwarf_Lemur","Learning_Factor1.2"
"38","1031","DT",0.481732070365359,"Dwarf_Lemur","Learning_Factor1.2"
"39","1032","DT",0.323880597014925,"Dwarf_Lemur","Learning_Factor1.2"
"40","1033","DT",0.276360544217687,"Dwarf_Lemur","Learning_Factor1.2"
"41","1034","DT",0.494334277620397,"Dwarf_Lemur","Learning_Factor1.2"
"42","1035","DT",0.394600591715976,"Dwarf_Lemur","Learning_Factor1.2"
"43","1036","DT",0.220052083333333,"Dwarf_Lemur","Learning_Factor1.2"
"44","1037","DT",0.466417910447761,"Dwarf_Lemur","Learning_Factor1.2"
"45","1038","DT",0.35451197053407,"Dwarf_Lemur","Learning_Factor1.2"
"46","1039","DT",0.436548223350254,"Dwarf_Lemur","Learning_Factor1.2"
"47","104","DT",0.288384512683578,"None","Learning_Factor1.2"
"48","1040","DT",0.393775372124493,"Dwarf_Lemur","Learning_Factor1.2"
"49","1041","DT",0.335743801652893,"Dwarf_Lemur","Learning_Factor1.2"
"50","1042","DT",0.440402909904869,"Dwarf_Lemur","Learning_Factor1.2"
"51","1043","DT",0.416107382550335,"Dwarf_Lemur","Learning_Factor1.2"
"52","1044","DT",0.37599093997735,"Dwarf_Lemur","Learning_Factor1.2"
"53","1045","DT",0.39422084623323,"Dwarf_Lemur","Learning_Factor1.2"
"54","1046","DT",0.234550561797753,"Dwarf_Lemur","Learning_Factor1.2"
"55","1047","DT",0.336337760910816,"Dwarf_Lemur","Learning_Factor1.2"
"56","1048","DT",0.345760233918129,"Dwarf_Lemur","Learning_Factor1.2"
"57","1049","DT",0.3413715146948,"Dwarf_Lemur","Learning_Factor1.2"
"58","105","DT",0.268005540166205,"None","Learning_Factor1.2"
"59","1050","DT",0.327229299363057,"Dwarf_Lemur","Learning_Factor1.2"
"60","1051","DT",0.278424350940018,"Dwarf_Lemur","Learning_Factor1.2"
"61","1052","DT",0.310798122065728,"Dwarf_Lemur","Learning_Factor1.2"
"62","1053","DT",0.373333333333333,"Dwarf_Lemur","Learning_Factor1.2"
"63","1054","DT",0.344711807498601,"Dwarf_Lemur","Learning_Factor1.2"
"64","1055","DT",0.353971962616823,"Dwarf_Lemur","Learning_Factor1.2"
"65","1056","DT",0.402877697841727,"Dwarf_Lemur","Learning_Factor1.2"
"66","1057","DT",0.394582723279649,"Dwarf_Lemur","Learning_Factor1.2"
"67","1058","DT",0.303030303030303,"Dwarf_Lemur","Learning_Factor1.2"
"68","1059","DT",0.305460750853242,"Dwarf_Lemur","Learning_Factor1.2"
"69","106","DT",0.328313253012048,"None","Learning_Factor1.2"
"70","1060","DT",0.225260416666667,"Dwarf_Lemur","Learning_Factor1.2"
"71","1061","DT",0.316049382716049,"Dwarf_Lemur","Learning_Factor1.2"
"72","1062","DT",0.296039603960396,"Dwarf_Lemur","Learning_Factor1.2"
"73","1063","DT",0.36535552193646,"Dwarf_Lemur","Learning_Factor1.2"
"74","1064","DT",0.333774834437086,"Dwarf_Lemur","Learning_Factor1.2"
"75","1065","DT",0.261330761812922,"Dwarf_Lemur","Learning_Factor1.2"
"76","1066","DT",0.268047708725675,"Dwarf_Lemur","Learning_Factor1.2"
"77","1067","DT",0.414414414414415,"Dwarf_Lemur","Learning_Factor1.2"
"78","1068","DT",0.252783964365256,"Dwarf_Lemur","Learning_Factor1.2"
"79","1069","DT",0.425179856115108,"Dwarf_Lemur","Learning_Factor1.2"
"80","107","DT",0.343419062027231,"None","Learning_Factor1.2"
"81","1070","DT",0.345421020282729,"Dwarf_Lemur","Learning_Factor1.2"
"82","1071","DT",0.433524065971053,"Dwarf_Lemur","Learning_Factor1.2"
"83","1072","DT",0.405027932960894,"Dwarf_Lemur","Learning_Factor1.2"
"84","1073","DT",0.395994832041344,"Dwarf_Lemur","Learning_Factor1.2"
"85","1074","DT",0.389812332439678,"Dwarf_Lemur","Learning_Factor1.2"
"86","1075","DT",0.327211213146448,"Dwarf_Lemur","Learning_Factor1.2"
"87","1076","DT",0.223388305847076,"Dwarf_Lemur","Learning_Factor1.2"
"88","1077","DT",0.299936183790683,"Dwarf_Lemur","Learning_Factor1.2"
"89","1078","DT",0.544654939106901,"Dwarf_Lemur","Learning_Factor1.2"
"90","1079","DT",0.388080388080388,"Dwarf_Lemur","Learning_Factor1.2"
"91","108","DT",0.317535545023697,"None","Learning_Factor1.2"
"92","1080","DT",0.401011560693642,"Dwarf_Lemur","Learning_Factor1.2"
"93","1081","DT",0.473309608540925,"Dwarf_Lemur","Learning_Factor1.2"
"94","1082","DT",0.272859216255443,"Dwarf_Lemur","Learning_Factor1.2"
"95","1083","DT",0.312305295950156,"Dwarf_Lemur","Learning_Factor1.2"
"96","1084","DT",0.339863713798978,"Dwarf_Lemur","Learning_Factor1.2"
"97","1085","DT",0.299741602067183,"Dwarf_Lemur","Learning_Factor1.2"
"98","1086","DT",0.312820512820513,"Dwarf_Lemur","Learning_Factor1.2"
"99","1087","DT",0.341248900615655,"Dwarf_Lemur","Learning_Factor1.2"
"100","1088","DT",0.37856033143449,"Dwarf_Lemur","Learning_Factor1.2"
"101","1089","DT",0.273095623987034,"Dwarf_Lemur","Learning_Factor1.2"
"102","109","DT",0.300568643379366,"None","Learning_Factor1.2"
"103","1090","DT",0.454261954261954,"Dwarf_Lemur","Learning_Factor1.2"
"104","1091","DT",0.346774193548387,"Dwarf_Lemur","Learning_Factor1.2"
"105","1092","DT",0.436536180308422,"Dwarf_Lemur","Learning_Factor1.2"
"106","1093","DT",0.427063339731286,"Dwarf_Lemur","Learning_Factor1.2"
"107","1094","DT",0.387923147301006,"Dwarf_Lemur","Learning_Factor1.2"
"108","1095","DT",0.383296047725578,"Dwarf_Lemur","Learning_Factor1.2"
"109","1096","DT",0.430571320469164,"Dwarf_Lemur","Learning_Factor1.2"
"110","1097","DT",0.303436225975539,"Dwarf_Lemur","Learning_Factor1.2"
"111","1098","DT",0.435989256938227,"Dwarf_Lemur","Learning_Factor1.2"
"112","1099","DT",0.457645764576458,"Dwarf_Lemur","Learning_Factor1.2"
"113","11","DT",0.282476024411508,"None","Learning_Factor1"
"114","110","DT",0.454935622317597,"None","Learning_Factor1.2"
"115","1100","DT",0.403177004538578,"Dwarf_Lemur","Learning_Factor1.2"
"116","1101","DT",0.396135265700483,"Dwarf_Lemur","Learning_Factor2"
"117","1102","DT",0.498188405797101,"Dwarf_Lemur","Learning_Factor2"
"118","1103","DT",0.389030612244898,"Dwarf_Lemur","Learning_Factor2"
"119","1104","DT",0.401201602136182,"Dwarf_Lemur","Learning_Factor2"
"120","1105","DT",0.470278404815651,"Dwarf_Lemur","Learning_Factor2"
"121","1106","DT",0.672486453943408,"Dwarf_Lemur","Learning_Factor2"
"122","1107","DT",0.296726504751848,"Dwarf_Lemur","Learning_Factor2"
"123","1108","DT",0.451440053583389,"Dwarf_Lemur","Learning_Factor2"
"124","1109","DT",0.459302325581395,"Dwarf_Lemur","Learning_Factor2"
"125","111","DT",0.358325219084713,"None","Learning_Factor1.2"
"126","1110","DT",0.677037037037037,"Dwarf_Lemur","Learning_Factor2"
"127","1111","DT",0.653846153846154,"Dwarf_Lemur","Learning_Factor2"
"128","1112","DT",0.418604651162791,"Dwarf_Lemur","Learning_Factor2"
"129","1113","DT",0.570316842690384,"Dwarf_Lemur","Learning_Factor2"
"130","1114","DT",0.508125677139762,"Dwarf_Lemur","Learning_Factor2"
"131","1115","DT",0.329312424607961,"Dwarf_Lemur","Learning_Factor2"
"132","1116","DT",0.550156739811912,"Dwarf_Lemur","Learning_Factor2"
"133","1117","DT",0.539503386004515,"Dwarf_Lemur","Learning_Factor2"
"134","1118","DT",0.513708513708514,"Dwarf_Lemur","Learning_Factor2"
"135","1119","DT",0.761946133796699,"Dwarf_Lemur","Learning_Factor2"
"136","112","DT",0.344618055555555,"None","Learning_Factor1.2"
"137","1120","DT",0.553669495756365,"Dwarf_Lemur","Learning_Factor2"
"138","1121","DT",0.334396936821953,"Dwarf_Lemur","Learning_Factor2"
"139","1122","DT",0.39039039039039,"Dwarf_Lemur","Learning_Factor2"
"140","1123","DT",0.457972805933251,"Dwarf_Lemur","Learning_Factor2"
"141","1124","DT",0.568797399783315,"Dwarf_Lemur","Learning_Factor2"
"142","1125","DT",0.491003787878788,"Dwarf_Lemur","Learning_Factor2"
"143","1126","DT",0.694011228945727,"Dwarf_Lemur","Learning_Factor2"
"144","1127","DT",0.554628857381151,"Dwarf_Lemur","Learning_Factor2"
"145","1128","DT",0.370417193426043,"Dwarf_Lemur","Learning_Factor2"
"146","1129","DT",0.300171526586621,"Dwarf_Lemur","Learning_Factor2"
"147","113","DT",0.318651066758431,"None","Learning_Factor1.2"
"148","1130","DT",0.499510284035259,"Dwarf_Lemur","Learning_Factor2"
"149","1131","DT",0.323992994746059,"Dwarf_Lemur","Learning_Factor2"
"150","1132","DT",0.520997375328084,"Dwarf_Lemur","Learning_Factor2"
"151","1133","DT",0.57940251572327,"Dwarf_Lemur","Learning_Factor2"
"152","1134","DT",0.320335636722606,"Dwarf_Lemur","Learning_Factor2"
"153","1135","DT",0.345758354755784,"Dwarf_Lemur","Learning_Factor2"
"154","1136","DT",0.630312750601443,"Dwarf_Lemur","Learning_Factor2"
"155","1137","DT",0.455242966751918,"Dwarf_Lemur","Learning_Factor2"
"156","1138","DT",0.39524838012959,"Dwarf_Lemur","Learning_Factor2"
"157","1139","DT",0.473498233215548,"Dwarf_Lemur","Learning_Factor2"
"158","114","DT",0.381408720651653,"None","Learning_Factor1.2"
"159","1140","DT",0.554054054054054,"Dwarf_Lemur","Learning_Factor2"
"160","1141","DT",0.590301974448316,"Dwarf_Lemur","Learning_Factor2"
"161","1142","DT",0.599681020733652,"Dwarf_Lemur","Learning_Factor2"
"162","1143","DT",0.386444708680143,"Dwarf_Lemur","Learning_Factor2"
"163","1144","DT",0.529253530598521,"Dwarf_Lemur","Learning_Factor2"
"164","1145","DT",0.330670926517572,"Dwarf_Lemur","Learning_Factor2"
"165","1146","DT",0.676126126126126,"Dwarf_Lemur","Learning_Factor2"
"166","1147","DT",0.403973509933775,"Dwarf_Lemur","Learning_Factor2"
"167","1148","DT",0.40360873694207,"Dwarf_Lemur","Learning_Factor2"
"168","1149","DT",0.336175395858709,"Dwarf_Lemur","Learning_Factor2"
"169","115","DT",0.343775762572135,"None","Learning_Factor1.2"
"170","1150","DT",0.47997138769671,"Dwarf_Lemur","Learning_Factor2"
"171","1151","DT",0.589334548769371,"Dwarf_Lemur","Learning_Factor2"
"172","1152","DT",0.473333333333333,"Dwarf_Lemur","Learning_Factor2"
"173","1153","DT",0.677072671443193,"Dwarf_Lemur","Learning_Factor2"
"174","1154","DT",0.34251497005988,"Dwarf_Lemur","Learning_Factor2"
"175","1155","DT",0.577501635055592,"Dwarf_Lemur","Learning_Factor2"
"176","1156","DT",0.420899854862119,"Dwarf_Lemur","Learning_Factor2"
"177","1157","DT",0.770527859237537,"Dwarf_Lemur","Learning_Factor2"
"178","1158","DT",0.476660682226212,"Dwarf_Lemur","Learning_Factor2"
"179","1159","DT",0.455680399500624,"Dwarf_Lemur","Learning_Factor2"
"180","116","DT",0.263243683781581,"None","Learning_Factor1.2"
"181","1160","DT",0.560591371788657,"Dwarf_Lemur","Learning_Factor2"
"182","1161","DT",0.301734104046243,"Dwarf_Lemur","Learning_Factor2"
"183","1162","DT",0.547945205479452,"Dwarf_Lemur","Learning_Factor2"
"184","1163","DT",0.388376383763838,"Dwarf_Lemur","Learning_Factor2"
"185","1164","DT",0.462662337662338,"Dwarf_Lemur","Learning_Factor2"
"186","1165","DT",0.644578313253012,"Dwarf_Lemur","Learning_Factor2"
"187","1166","DT",0.415950920245399,"Dwarf_Lemur","Learning_Factor2"
"188","1167","DT",0.529770992366412,"Dwarf_Lemur","Learning_Factor2"
"189","1168","DT",0.537259615384615,"Dwarf_Lemur","Learning_Factor2"
"190","1169","DT",0.405345211581292,"Dwarf_Lemur","Learning_Factor2"
"191","117","DT",0.38021978021978,"None","Learning_Factor1.2"
"192","1170","DT",0.74468085106383,"Dwarf_Lemur","Learning_Factor2"
"193","1171","DT",0.677316293929713,"Dwarf_Lemur","Learning_Factor2"
"194","1172","DT",0.869649805447471,"Dwarf_Lemur","Learning_Factor2"
"195","1173","DT",0.516839378238342,"Dwarf_Lemur","Learning_Factor2"
"196","1174","DT",0.345439189189189,"Dwarf_Lemur","Learning_Factor2"
"197","1175","DT",0.571217348447511,"Dwarf_Lemur","Learning_Factor2"
"198","1176","DT",0.446236559139785,"Dwarf_Lemur","Learning_Factor2"
"199","1177","DT",0.577743902439025,"Dwarf_Lemur","Learning_Factor2"
"200","1178","DT",0.470233609645817,"Dwarf_Lemur","Learning_Factor2"
"201","1179","DT",0.401612903225806,"Dwarf_Lemur","Learning_Factor2"
"202","118","DT",0.449421965317919,"None","Learning_Factor1.2"
"203","1180","DT",0.444234404536862,"Dwarf_Lemur","Learning_Factor2"
"204","1181","DT",0.54649026093348,"Dwarf_Lemur","Learning_Factor2"
"205","1182","DT",0.374485596707819,"Dwarf_Lemur","Learning_Factor2"
"206","1183","DT",0.802481389578164,"Dwarf_Lemur","Learning_Factor2"
"207","1184","DT",0.508620689655172,"Dwarf_Lemur","Learning_Factor2"
"208","1185","DT",0.67317753749564,"Dwarf_Lemur","Learning_Factor2"
"209","1186","DT",0.403129657228018,"Dwarf_Lemur","Learning_Factor2"
"210","1187","DT",0.480446927374302,"Dwarf_Lemur","Learning_Factor2"
"211","1188","DT",0.423440453686201,"Dwarf_Lemur","Learning_Factor2"
"212","1189","DT",0.460805543525336,"Dwarf_Lemur","Learning_Factor2"
"213","119","DT",0.320541760722348,"None","Learning_Factor1.2"
"214","1190","DT",0.492401215805471,"Dwarf_Lemur","Learning_Factor2"
"215","1191","DT",0.420485175202157,"Dwarf_Lemur","Learning_Factor2"
"216","1192","DT",0.628073770491803,"Dwarf_Lemur","Learning_Factor2"
"217","1193","DT",0.50625,"Dwarf_Lemur","Learning_Factor2"
"218","1194","DT",0.523168908819133,"Dwarf_Lemur","Learning_Factor2"
"219","1195","DT",0.261971830985915,"Dwarf_Lemur","Learning_Factor2"
"220","1196","DT",0.488922841864018,"Dwarf_Lemur","Learning_Factor2"
"221","1197","DT",0.458791208791209,"Dwarf_Lemur","Learning_Factor2"
"222","1198","DT",0.511548913043478,"Dwarf_Lemur","Learning_Factor2"
"223","1199","DT",0.656774916013438,"Dwarf_Lemur","Learning_Factor2"
"224","12","DT",0.22961104140527,"None","Learning_Factor1"
"225","120","DT",0.366214549938348,"None","Learning_Factor1.2"
"226","1200","DT",0.581288343558282,"Dwarf_Lemur","Learning_Factor2"
"227","1201","DT",0.304304304304304,"Mouse_Lemur","Learning_Factor1"
"228","1202","DT",0.316877152698048,"Mouse_Lemur","Learning_Factor1"
"229","1203","DT",0.30106100795756,"Mouse_Lemur","Learning_Factor1"
"230","1204","DT",0.311073541842772,"Mouse_Lemur","Learning_Factor1"
"231","1205","DT",0.263031275060145,"Mouse_Lemur","Learning_Factor1"
"232","1206","DT",0.271317829457364,"Mouse_Lemur","Learning_Factor1"
"233","1207","DT",0.29016620498615,"Mouse_Lemur","Learning_Factor1"
"234","1208","DT",0.315254237288136,"Mouse_Lemur","Learning_Factor1"
"235","1209","DT",0.324821246169561,"Mouse_Lemur","Learning_Factor1"
"236","121","DT",0.430903155603917,"None","Learning_Factor1.2"
"237","1210","DT",0.296745373324825,"Mouse_Lemur","Learning_Factor1"
"238","1211","DT",0.30359355638166,"Mouse_Lemur","Learning_Factor1"
"239","1212","DT",0.323695345557123,"Mouse_Lemur","Learning_Factor1"
"240","1213","DT",0.364130434782609,"Mouse_Lemur","Learning_Factor1"
"241","1214","DT",0.309933774834437,"Mouse_Lemur","Learning_Factor1"
"242","1215","DT",0.345095271700776,"Mouse_Lemur","Learning_Factor1"
"243","1216","DT",0.214994487320838,"Mouse_Lemur","Learning_Factor1"
"244","1217","DT",0.37992590097676,"Mouse_Lemur","Learning_Factor1"
"245","1218","DT",0.350935828877005,"Mouse_Lemur","Learning_Factor1"
"246","1219","DT",0.342412451361868,"Mouse_Lemur","Learning_Factor1"
"247","122","DT",0.364811133200795,"None","Learning_Factor1.2"
"248","1220","DT",0.286563614744352,"Mouse_Lemur","Learning_Factor1"
"249","1221","DT",0.303771661569827,"Mouse_Lemur","Learning_Factor1"
"250","1222","DT",0.283603096410978,"Mouse_Lemur","Learning_Factor1"
"251","1223","DT",0.356309650053022,"Mouse_Lemur","Learning_Factor1"
"252","1224","DT",0.309133489461358,"Mouse_Lemur","Learning_Factor1"
"253","1225","DT",0.347575057736721,"Mouse_Lemur","Learning_Factor1"
"254","1226","DT",0.434210526315789,"Mouse_Lemur","Learning_Factor1"
"255","1227","DT",0.35748502994012,"Mouse_Lemur","Learning_Factor1"
"256","1228","DT",0.316602316602317,"Mouse_Lemur","Learning_Factor1"
"257","1229","DT",0.272486772486773,"Mouse_Lemur","Learning_Factor1"
"258","123","DT",0.336842105263158,"None","Learning_Factor1.2"
"259","1230","DT",0.280956447480786,"Mouse_Lemur","Learning_Factor1"
"260","1231","DT",0.275303643724696,"Mouse_Lemur","Learning_Factor1"
"261","1232","DT",0.368007850834151,"Mouse_Lemur","Learning_Factor1"
"262","1233","DT",0.252045826513912,"Mouse_Lemur","Learning_Factor1"
"263","1234","DT",0.434472934472934,"Mouse_Lemur","Learning_Factor1"
"264","1235","DT",0.32045866022933,"Mouse_Lemur","Learning_Factor1"
"265","1236","DT",0.307734204793028,"Mouse_Lemur","Learning_Factor1"
"266","1237","DT",0.394237526352776,"Mouse_Lemur","Learning_Factor1"
"267","1238","DT",0.25219473264166,"Mouse_Lemur","Learning_Factor1"
"268","1239","DT",0.295552367288379,"Mouse_Lemur","Learning_Factor1"
"269","124","DT",0.413089373680507,"None","Learning_Factor1.2"
"270","1240","DT",0.298118668596237,"Mouse_Lemur","Learning_Factor1"
"271","1241","DT",0.391941391941392,"Mouse_Lemur","Learning_Factor1"
"272","1242","DT",0.347826086956522,"Mouse_Lemur","Learning_Factor1"
"273","1243","DT",0.372294372294372,"Mouse_Lemur","Learning_Factor1"
"274","1244","DT",0.280637254901961,"Mouse_Lemur","Learning_Factor1"
"275","1245","DT",0.265182186234818,"Mouse_Lemur","Learning_Factor1"
"276","1246","DT",0.344827586206897,"Mouse_Lemur","Learning_Factor1"
"277","1247","DT",0.250343878954608,"Mouse_Lemur","Learning_Factor1"
"278","1248","DT",0.285858585858586,"Mouse_Lemur","Learning_Factor1"
"279","1249","DT",0.367145421903052,"Mouse_Lemur","Learning_Factor1"
"280","125","DT",0.34390485629336,"None","Learning_Factor1.2"
"281","1250","DT",0.363332218133155,"Mouse_Lemur","Learning_Factor1"
"282","1251","DT",0.302631578947369,"Mouse_Lemur","Learning_Factor1"
"283","1252","DT",0.378048780487805,"Mouse_Lemur","Learning_Factor1"
"284","1253","DT",0.265848670756646,"Mouse_Lemur","Learning_Factor1"
"285","1254","DT",0.256888168557536,"Mouse_Lemur","Learning_Factor1"
"286","1255","DT",0.284762697751874,"Mouse_Lemur","Learning_Factor1"
"287","1256","DT",0.288412017167382,"Mouse_Lemur","Learning_Factor1"
"288","1257","DT",0.289740698985344,"Mouse_Lemur","Learning_Factor1"
"289","1258","DT",0.367235079171742,"Mouse_Lemur","Learning_Factor1"
"290","1259","DT",0.303063457330416,"Mouse_Lemur","Learning_Factor1"
"291","126","DT",0.450632046463956,"None","Learning_Factor1.2"
"292","1260","DT",0.407967032967033,"Mouse_Lemur","Learning_Factor1"
"293","1261","DT",0.265806451612903,"Mouse_Lemur","Learning_Factor1"
"294","1262","DT",0.291172595520422,"Mouse_Lemur","Learning_Factor1"
"295","1263","DT",0.276335877862595,"Mouse_Lemur","Learning_Factor1"
"296","1264","DT",0.309127248500999,"Mouse_Lemur","Learning_Factor1"
"297","1265","DT",0.249764373232799,"Mouse_Lemur","Learning_Factor1"
"298","1266","DT",0.375321336760925,"Mouse_Lemur","Learning_Factor1"
"299","1267","DT",0.341204250295159,"Mouse_Lemur","Learning_Factor1"
"300","1268","DT",0.271407837445573,"Mouse_Lemur","Learning_Factor1"
"301","1269","DT",0.269496544916091,"Mouse_Lemur","Learning_Factor1"
"302","127","DT",0.447909754479098,"None","Learning_Factor1.2"
"303","1270","DT",0.309850746268657,"Mouse_Lemur","Learning_Factor1"
"304","1271","DT",0.370262390670554,"Mouse_Lemur","Learning_Factor1"
"305","1272","DT",0.353658536585366,"Mouse_Lemur","Learning_Factor1"
"306","1273","DT",0.315681233933162,"Mouse_Lemur","Learning_Factor1"
"307","1274","DT",0.350710900473933,"Mouse_Lemur","Learning_Factor1"
"308","1275","DT",0.168765743073048,"Mouse_Lemur","Learning_Factor1"
"309","1276","DT",0.385869565217391,"Mouse_Lemur","Learning_Factor1"
"310","1277","DT",0.222100656455142,"Mouse_Lemur","Learning_Factor1"
"311","1278","DT",0.262312633832976,"Mouse_Lemur","Learning_Factor1"
"312","1279","DT",0.310628302994715,"Mouse_Lemur","Learning_Factor1"
"313","128","DT",0.312929061784897,"None","Learning_Factor1.2"
"314","1280","DT",0.404255319148936,"Mouse_Lemur","Learning_Factor1"
"315","1281","DT",0.287712287712288,"Mouse_Lemur","Learning_Factor1"
"316","1282","DT",0.288082901554404,"Mouse_Lemur","Learning_Factor1"
"317","1283","DT",0.329360780065005,"Mouse_Lemur","Learning_Factor1"
"318","1284","DT",0.33509234828496,"Mouse_Lemur","Learning_Factor1"
"319","1285","DT",0.243506493506494,"Mouse_Lemur","Learning_Factor1"
"320","1286","DT",0.296742525658188,"Mouse_Lemur","Learning_Factor1"
"321","1287","DT",0.283728536385936,"Mouse_Lemur","Learning_Factor1"
"322","1288","DT",0.321755027422303,"Mouse_Lemur","Learning_Factor1"
"323","1289","DT",0.313005143277002,"Mouse_Lemur","Learning_Factor1"
"324","129","DT",0.380108991825613,"None","Learning_Factor1.2"
"325","1290","DT",0.379166666666667,"Mouse_Lemur","Learning_Factor1"
"326","1291","DT",0.316612377850163,"Mouse_Lemur","Learning_Factor1"
"327","1292","DT",0.334504979496192,"Mouse_Lemur","Learning_Factor1"
"328","1293","DT",0.28343949044586,"Mouse_Lemur","Learning_Factor1"
"329","1294","DT",0.286541244573083,"Mouse_Lemur","Learning_Factor1"
"330","1295","DT",0.242096505823627,"Mouse_Lemur","Learning_Factor1"
"331","1296","DT",0.258691206543967,"Mouse_Lemur","Learning_Factor1"
"332","1297","DT",0.207373271889401,"Mouse_Lemur","Learning_Factor1"
"333","1298","DT",0.288318144159072,"Mouse_Lemur","Learning_Factor1"
"334","1299","DT",0.227786752827141,"Mouse_Lemur","Learning_Factor1"
"335","13","DT",0.322307692307692,"None","Learning_Factor1"
"336","130","DT",0.289867109634551,"None","Learning_Factor1.2"
"337","1300","DT",0.325820991629105,"Mouse_Lemur","Learning_Factor1"
"338","1301","DT",0.220794392523365,"Mouse_Lemur","Learning_Factor1.2"
"339","1302","DT",0.279637377963738,"Mouse_Lemur","Learning_Factor1.2"
"340","1303","DT",0.372727272727273,"Mouse_Lemur","Learning_Factor1.2"
"341","1304","DT",0.298892988929889,"Mouse_Lemur","Learning_Factor1.2"
"342","1305","DT",0.33006993006993,"Mouse_Lemur","Learning_Factor1.2"
"343","1306","DT",0.264011799410029,"Mouse_Lemur","Learning_Factor1.2"
"344","1307","DT",0.403799318071115,"Mouse_Lemur","Learning_Factor1.2"
"345","1308","DT",0.34326579261025,"Mouse_Lemur","Learning_Factor1.2"
"346","1309","DT",0.376404494382023,"Mouse_Lemur","Learning_Factor1.2"
"347","131","DT",0.340597255851493,"None","Learning_Factor1.2"
"348","1310","DT",0.245088868101029,"Mouse_Lemur","Learning_Factor1.2"
"349","1311","DT",0.327952421410365,"Mouse_Lemur","Learning_Factor1.2"
"350","1312","DT",0.228438228438229,"Mouse_Lemur","Learning_Factor1.2"
"351","1313","DT",0.368574199806014,"Mouse_Lemur","Learning_Factor1.2"
"352","1314","DT",0.413200723327306,"Mouse_Lemur","Learning_Factor1.2"
"353","1315","DT",0.269788182831661,"Mouse_Lemur","Learning_Factor1.2"
"354","1316","DT",0.288350634371396,"Mouse_Lemur","Learning_Factor1.2"
"355","1317","DT",0.315443592552026,"Mouse_Lemur","Learning_Factor1.2"
"356","1318","DT",0.294427710843374,"Mouse_Lemur","Learning_Factor1.2"
"357","1319","DT",0.362028301886792,"Mouse_Lemur","Learning_Factor1.2"
"358","132","DT",0.325388601036269,"None","Learning_Factor1.2"
"359","1320","DT",0.310526315789474,"Mouse_Lemur","Learning_Factor1.2"
"360","1321","DT",0.357742537313433,"Mouse_Lemur","Learning_Factor1.2"
"361","1322","DT",0.36126224156692,"Mouse_Lemur","Learning_Factor1.2"
"362","1323","DT",0.310664605873261,"Mouse_Lemur","Learning_Factor1.2"
"363","1324","DT",0.301435406698564,"Mouse_Lemur","Learning_Factor1.2"
